"ulb","ward","assessmentnumber","assessmentdate","createdtime","financialyear","status"
"Banpur","02","PT-AS-BNP-2021-11-26-569268","2014-04-15","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569269","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569270","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569271","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569272","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569273","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-569274","2014-04-25","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-569275","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569276","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569277","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569278","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569279","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569280","2014-04-19","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569281","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569282","2014-04-22","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569283","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569284","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569285","2014-04-17","2021-11-26","2014-15","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-569286","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-569287","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569288","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569289","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-569290","2018-03-13","2021-11-26","2017-18","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569291","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569292","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569293","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569294","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569295","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569296","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569297","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569298","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-569299","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569300","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569301","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569302","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569303","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569304","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-569305","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569306","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569307","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569308","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569309","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569310","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569311","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569312","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569313","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-569315","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569314","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569316","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569317","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569318","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569319","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569320","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569321","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569322","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569323","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-569324","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569325","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569327","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569326","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569328","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569329","2014-04-12","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-569330","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569331","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-569332","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569333","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569335","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569336","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569334","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569338","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569339","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569340","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569341","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569337","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569343","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569344","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569345","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569346","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569347","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569348","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569342","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569349","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569354","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569355","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-569356","2002-04-01","2021-11-26","2002-03","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569350","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569351","2006-04-01","2021-11-26","2006-07","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569358","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-569352","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569353","2004-04-01","2021-11-26","2004-05","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569360","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569361","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569363","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569357","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569365","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569359","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569366","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569362","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","12","PT-AS-BLR-2021-11-26-569369","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569370","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569364","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569371","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569372","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569367","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569368","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569374","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569378","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569379","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569380","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569373","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569383","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-569375","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569384","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569376","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569377","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569387","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569388","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569381","2010-04-01","2021-11-26","2010-11","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569382","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569392","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569393","2010-04-01","2021-11-26","2010-11","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569385","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Balangir","08","PT-AS-BLR-2021-11-26-569394","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-569386","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569395","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-569396","2015-04-01","2021-11-26","2015-16","ACTIVE"
"Balangir","03","PT-AS-BLR-2021-11-26-569397","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569398","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569389","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569390","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569399","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569400","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","19","PT-AS-BLR-2021-11-26-569391","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569402","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569403","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Balangir","20","PT-AS-BLR-2021-11-26-569406","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569408","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569409","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569410","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569401","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569414","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569404","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-569415","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569416","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569405","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569420","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569422","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569407","2018-04-01","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569423","2019-03-08","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569425","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569428","2012-04-01","2021-11-26","2012-13","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569429","2018-03-13","2021-11-26","2017-18","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569430","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569432","2016-04-01","2021-11-26","2016-17","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569433","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569434","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569411","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569435","2011-04-01","2021-11-26","2011-12","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569412","2006-04-01","2021-11-26","2006-07","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569413","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569439","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569417","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569441","2017-04-03","2021-11-26","2017-18","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569418","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-569419","2019-03-25","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569443","2012-04-01","2021-11-26","2012-13","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569444","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","04","PT-AS-BLR-2021-11-26-569445","2018-04-02","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569421","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569446","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","02","PT-AS-BLR-2021-11-26-569424","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569426","2009-04-01","2021-11-26","2009-10","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569450","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569427","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569431","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569436","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Balangir","16","PT-AS-BLR-2021-11-26-569437","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569438","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569440","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569442","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569458","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569459","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569447","2013-04-01","2021-11-26","2013-14","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-569448","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569449","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Balangir","07","PT-AS-BLR-2021-11-26-569451","2017-04-01","2021-11-26","2017-18","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569452","2014-04-25","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569453","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569454","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569455","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569456","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569457","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569460","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569461","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569462","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569463","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569464","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569465","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-569466","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569467","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569468","2014-04-27","2021-11-26","2014-15","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569469","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569470","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-569471","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569472","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569473","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569474","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569475","2014-04-29","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569476","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569477","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569478","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569488","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","04","PT-AS-BNP-2021-11-26-569479","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569480","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","11","PT-AS-BNP-2021-11-26-569481","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-569482","2019-02-26","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-569483","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569484","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569485","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569494","2014-04-17","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569486","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569487","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569489","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569490","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-569491","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569492","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569493","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569502","2014-04-05","2021-11-26","2014-15","ACTIVE"
"Banpur","02","PT-AS-BNP-2021-11-26-569495","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-569496","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569497","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569498","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569499","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-569500","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569501","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-569503","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-569504","2018-03-07","2021-11-26","2017-18","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-569505","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569506","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569507","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569508","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-569509","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-569510","2019-03-18","2021-11-26","2018-19","ACTIVE"
