"ulb","ward","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Soro",NULL,"2021-12-24","12/2021-22/007238","2021-12-24",110.00,"Property Tax"
"Soro","13","2022-01-15","01/2021-22/012512","2022-01-15",28.00,"Property Tax"
"Soro","11","2021-12-20","12/2021-22/006340","2021-12-20",110.00,"Property Tax"
"Soro","19","2022-01-19","01/2021-22/017039","2022-01-19",110.00,"Property Tax"
"Soro",NULL,"2021-12-24","12/2021-22/007231","2021-12-24",110.00,"Property Tax"
"Soro",NULL,"2021-12-14","12/2021-22/004797","2021-12-14",110.00,"Property Tax"
"Soro",NULL,"2021-12-21","12/2021-22/006580","2021-12-21",110.00,"Property Tax"
"Soro",NULL,"2021-12-20","12/2021-22/006280","2021-12-20",110.00,"Property Tax"
"Soro","18","2022-01-08","01/2021-22/010682","2022-01-08",110.00,"Property Tax"
"Soro","17","2021-12-29","12/2021-22/007849","2021-12-29",110.00,"Property Tax"
"Soro","10","2022-01-08","01/2021-22/010577","2022-01-08",110.00,"Property Tax"
"Soro",NULL,"2022-01-08","01/2021-22/010569","2022-01-08",110.00,"Property Tax"
"Soro",NULL,"2022-01-08","01/2021-22/010564","2022-01-08",110.00,"Property Tax"
"Soro","06","2022-01-04","01/2021-22/009406","2022-01-04",110.00,"Property Tax"
"Soro",NULL,"2021-12-13","12/2021-22/004515","2021-12-13",110.00,"Property Tax"
"Soro","04","2022-01-19","01/2021-22/016993","2022-01-19",110.00,"Property Tax"
"Soro",NULL,"2022-01-03","01/2021-22/009161","2022-01-03",110.00,"Property Tax"
"Soro","04","2022-01-19","01/2021-22/016984","2022-01-19",110.00,"Property Tax"
"Soro","17","2021-12-29","12/2021-22/007854","2021-12-29",110.00,"Property Tax"
"Soro",NULL,"2021-12-31","12/2021-22/008191","2021-12-31",362.00,"Property Tax"
"Soro","18","2021-12-21","12/2021-22/006484","2021-12-21",110.00,"Property Tax"
"Soro",NULL,"2021-12-24","12/2021-22/007127","2021-12-24",220.00,"Property Tax"
"Soro","19","2022-01-10","01/2021-22/010887","2022-01-10",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/010945","2022-01-10",110.00,"Property Tax"
"Soro","19","2022-01-19","01/2021-22/016623","2022-01-19",110.00,"Property Tax"
"Soro","19","2022-01-10","01/2021-22/011063","2022-01-10",110.00,"Property Tax"
"Soro",NULL,"2021-12-20","12/2021-22/006352","2021-12-20",110.00,"Property Tax"
"Soro","19","2022-01-10","01/2021-22/011003","2022-01-10",110.00,"Property Tax"
"Soro","01","2022-01-16","01/2021-22/013377","2022-01-16",4774.00,"Property Tax"
"Soro",NULL,"2022-01-13","01/2021-22/012244","2022-01-13",110.00,"Property Tax"
"Soro",NULL,"2022-01-15","01/2021-22/013109","2022-01-15",110.00,"Property Tax"
"Soro","09","2022-01-11","01/2021-22/011597","2022-01-11",110.00,"Property Tax"
"Soro","09","2022-01-13","01/2021-22/012243","2022-01-13",110.00,"Property Tax"
"Soro",NULL,"2022-01-11","01/2021-22/011596","2022-01-11",110.00,"Property Tax"
"Soro","09","2022-01-15","01/2021-22/013119","2022-01-15",110.00,"Property Tax"
"Soro","09","2022-01-10","01/2021-22/011169","2022-01-10",110.00,"Property Tax"
"Soro",NULL,"2022-01-08","01/2021-22/010689","2022-01-08",220.00,"Property Tax"
"Soro","09","2022-01-11","01/2021-22/011617","2022-01-11",110.00,"Property Tax"
"Soro",NULL,"2021-12-13","12/2021-22/004562","2021-12-13",110.00,"Property Tax"
"Soro","09","2022-01-08","01/2021-22/010679","2022-01-08",220.00,"Property Tax"
"Soro","09","2022-01-11","01/2021-22/011603","2022-01-11",110.00,"Property Tax"
"Soro",NULL,"2021-12-20","12/2021-22/006321","2021-12-20",1056.00,"Property Tax"
"Soro","09","2022-01-08","01/2021-22/010678","2022-01-08",110.00,"Property Tax"
"Soro","07","2021-12-13","12/2021-22/004558","2021-12-13",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/011026","2022-01-10",521.00,"Property Tax"
"Soro","19","2022-01-11","01/2021-22/011661","2022-01-11",110.00,"Property Tax"
"Soro","19","2022-01-04","01/2021-22/009540","2022-01-04",110.00,"Property Tax"
"Soro","03","2022-01-10","01/2021-22/010846","2022-01-10",557.00,"Property Tax"
"Soro","13","2021-12-21","12/2021-22/006552","2021-12-21",110.00,"Property Tax"
"Soro","13","2021-12-21","12/2021-22/006561","2021-12-21",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/011039","2022-01-10",555.00,"Property Tax"
"Soro","03","2022-01-10","01/2021-22/011030","2022-01-10",1122.00,"Property Tax"
"Soro","19","2022-01-10","01/2021-22/011120","2022-01-10",110.00,"Property Tax"
"Soro","17","2022-01-15","01/2021-22/012651","2022-01-15",110.00,"Property Tax"
"Soro",NULL,"2022-01-11","01/2021-22/011626","2022-01-11",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/011105","2022-01-10",110.00,"Property Tax"
"Soro","09","2021-12-24","12/2021-22/007222","2021-12-24",110.00,"Property Tax"
"Soro",NULL,"2022-01-15","01/2021-22/013132","2022-01-15",145.00,"Property Tax"
"Soro","09","2022-01-16","01/2021-22/013274","2022-01-16",110.00,"Property Tax"
"Soro",NULL,"2022-01-15","01/2021-22/013060","2022-01-15",110.00,"Property Tax"
"Soro","17","2021-12-29","12/2021-22/007847","2021-12-29",110.00,"Property Tax"
"Soro","13","2022-01-10","01/2021-22/010968","2022-01-10",110.00,"Property Tax"
"Soro","09","2022-01-15","01/2021-22/013044","2022-01-15",110.00,"Property Tax"
"Soro",NULL,"2022-01-15","01/2021-22/013077","2022-01-15",110.00,"Property Tax"
"Soro",NULL,"2022-01-04","01/2021-22/009682","2022-01-04",110.00,"Property Tax"
"Soro","13","2022-01-03","01/2021-22/009012","2022-01-03",110.00,"Property Tax"
"Soro",NULL,"2022-01-04","01/2021-22/009680","2022-01-04",110.00,"Property Tax"
"Soro","09","2022-01-03","01/2021-22/009094","2022-01-03",110.00,"Property Tax"
"Soro","19","2022-01-10","01/2021-22/011133","2022-01-10",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/010912","2022-01-10",110.00,"Property Tax"
"Soro","19","2022-01-15","01/2021-22/013105","2022-01-15",110.00,"Property Tax"
"Soro","13","2022-01-03","01/2021-22/008927","2022-01-03",110.00,"Property Tax"
"Soro","17","2021-12-30","12/2021-22/008003","2021-12-30",110.00,"Property Tax"
"Soro",NULL,"2022-01-19","01/2021-22/016726","2022-01-19",110.00,"Property Tax"
"Soro",NULL,"2022-01-19","01/2021-22/016697","2022-01-19",110.00,"Property Tax"
"Soro",NULL,"2022-01-03","01/2021-22/008899","2022-01-03",110.00,"Property Tax"
"Soro","17","2022-01-19","01/2021-22/016762","2022-01-19",110.00,"Property Tax"
"Soro",NULL,"2021-12-17","12/2021-22/005813","2021-12-17",110.00,"Property Tax"
"Soro","03","2022-01-08","01/2021-22/010566","2022-01-08",110.00,"Property Tax"
"Soro",NULL,"2022-01-04","01/2021-22/009537","2022-01-04",110.00,"Property Tax"
"Soro",NULL,"2021-12-13","12/2021-22/004520","2021-12-13",150.00,"Property Tax"
"Jaleswar","10","2021-12-10","12/2021-22/004224","2021-12-10",135.00,"Property Tax"
"Rajgangpur","19","2021-12-07","12/2021-22/003561","2021-12-07",426.00,"Property Tax"
"Soro","03","2022-01-10","01/2021-22/010776","2022-01-10",110.00,"Property Tax"
"Jaleswar","07","2021-12-16","12/2021-22/005438","2021-12-16",449.00,"Property Tax"
"Soro","09","2022-01-02","01/2021-22/008780","2022-01-02",110.00,"Property Tax"
"Soro","03","2022-01-04","01/2021-22/009543","2022-01-04",110.00,"Property Tax"
"Soro",NULL,"2022-01-11","01/2021-22/011307","2022-01-11",110.00,"Property Tax"
"Soro",NULL,"2022-01-10","01/2021-22/010784","2022-01-10",110.00,"Property Tax"
"Soro","09","2022-01-02","01/2021-22/008779","2022-01-02",110.00,"Property Tax"
"Soro",NULL,"2021-12-30","12/2021-22/008127","2021-12-30",110.00,"Property Tax"
"Soro","03","2021-12-24","12/2021-22/007120","2021-12-24",2215.00,"Property Tax"
"Soro","12","2022-01-12","01/2021-22/011807","2022-01-12",3960.00,"Property Tax"
"Soro","07","2021-12-07","12/2021-22/003565","2021-12-07",520.00,"Property Tax"
"Soro",NULL,"2022-01-02","01/2021-22/008778","2022-01-02",110.00,"Property Tax"
"Soro","08","2022-01-11","01/2021-22/011408","2022-01-11",508.00,"Property Tax"
"Soro",NULL,"2022-01-08","01/2021-22/010562","2022-01-08",433.00,"Property Tax"
"Soro","17","2022-01-03","01/2021-22/008940","2022-01-03",110.00,"Property Tax"
"Soro","03","2022-01-04","01/2021-22/009481","2022-01-04",1376.00,"Property Tax"
"Soro",NULL,"2021-12-29","12/2021-22/007759","2021-12-29",972.00,"Property Tax"
"Soro",NULL,"2022-01-13","01/2021-22/012126","2022-01-13",110.00,"Property Tax"
"Soro",NULL,"2021-12-28","12/2021-22/007594","2021-12-28",110.00,"Property Tax"
"Soro",NULL,"2022-01-04","01/2021-22/009355","2022-01-04",550.00,"Property Tax"
"Soro",NULL,"2022-01-04","01/2021-22/009352","2022-01-04",550.00,"Property Tax"
"Soro","03","2022-01-04","01/2021-22/009477","2022-01-04",1376.00,"Property Tax"
"Soro","17","2022-01-03","01/2021-22/009051","2022-01-03",110.00,"Property Tax"
"Soro",NULL,"2021-12-29","12/2021-22/007762","2021-12-29",110.00,"Property Tax"
"Soro","19","2022-01-12","01/2021-22/011886","2022-01-12",110.00,"Property Tax"
"Soro",NULL,"2022-01-12","01/2021-22/011714","2022-01-12",820.00,"Property Tax"
"Soro",NULL,"2021-12-13","12/2021-22/004435","2021-12-13",378.00,"Property Tax"
"Soro","13","2021-12-29","12/2021-22/007801","2021-12-29",110.00,"Property Tax"
"Soro","17","2022-01-03","01/2021-22/009046","2022-01-03",110.00,"Property Tax"
"Soro","13","2021-12-23","12/2021-22/007017","2021-12-23",1006.00,"Property Tax"
"Soro","13","2021-12-09","12/2021-22/004002","2021-12-09",220.00,"Property Tax"
"Jaleswar","07","2022-01-04","01/2021-22/009366","2022-01-04",348.00,"Property Tax"
"Soro","04","2021-12-16","12/2021-22/005399","2021-12-16",102.00,"Property Tax"
"Soro","11","2021-12-27","12/2021-22/007510","2021-12-27",110.00,"Property Tax"
"Soro","13","2021-12-25","12/2021-22/007274","2021-12-25",219.00,"Property Tax"
"Soro","12","2021-12-07","12/2021-22/003519","2021-12-07",110.00,"Property Tax"
"Soro",NULL,"2021-12-31","12/2021-22/008299","2021-12-31",110.00,"Property Tax"
"Soro","13","2021-12-31","12/2021-22/008297","2021-12-31",110.00,"Property Tax"
"Soro","13","2021-12-21","12/2021-22/006486","2021-12-21",220.00,"Property Tax"
"Soro","13","2021-12-21","12/2021-22/006460","2021-12-21",220.00,"Property Tax"
"Soro","12","2022-01-17","01/2021-22/013968","2022-01-17",110.00,"Property Tax"
"Soro",NULL,"2022-01-03","01/2021-22/009047","2022-01-03",110.00,"Property Tax"
"Soro",NULL,"2022-01-18","01/2021-22/015655","2022-01-18",110.00,"Property Tax"
"Tarbha","10","2021-12-22","12/2021-22/006753","2021-12-22",80.00,"Property Tax"
"Tarbha","01","2022-01-15","01/2021-22/012785","2022-01-15",126.00,"Property Tax"
"Tarbha",NULL,"2021-12-14","12/2021-22/005046","2021-12-14",3660.00,"Property Tax"
"Tarbha",NULL,"2021-12-22","12/2021-22/006750","2021-12-22",114.00,"Property Tax"
"Tarbha",NULL,"2021-12-16","12/2021-22/005454","2021-12-16",152.00,"Property Tax"
"Tarbha","10","2022-01-08","01/2021-22/010660","2022-01-08",16.00,"Property Tax"
"Tarbha","10","2021-12-11","12/2021-22/004388","2021-12-11",14.00,"Property Tax"
"Tarbha","05","2021-12-28","12/2021-22/007646","2021-12-28",82.00,"Property Tax"
"Tarbha","03","2021-12-15","12/2021-22/005206","2021-12-15",777.00,"Property Tax"
"Tarbha","10","2021-12-05","12/2021-22/003303","2021-12-05",24.00,"Property Tax"
"Jaleswar","07","2022-01-04","01/2021-22/009381","2022-01-04",215.00,"Property Tax"
"Rajgangpur","14","2021-12-07","12/2021-22/003527","2021-12-07",1560.00,"Property Tax"
"Tarbha","05","2022-01-18","01/2021-22/015625","2022-01-18",500.00,"Property Tax"
"Tarbha",NULL,"2022-01-19","01/2021-22/016265","2022-01-19",84.00,"Property Tax"
"Tarbha","05","2022-01-13","01/2021-22/012282","2022-01-13",1220.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003669","2021-12-07",28.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003702","2021-12-07",120.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003706","2021-12-07",122.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003541","2021-12-07",76.00,"Property Tax"
"Tarbha","10","2022-01-08","01/2021-22/010627","2022-01-08",15.00,"Property Tax"
"Tarbha","03","2021-12-20","12/2021-22/006353","2021-12-20",202.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003677","2021-12-07",40.00,"Property Tax"
"Tarbha","10","2021-12-08","12/2021-22/003893","2021-12-08",13.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003678","2021-12-07",25.00,"Property Tax"
"Tarbha","10","2022-01-08","01/2021-22/010628","2022-01-08",18.00,"Property Tax"
"Tarbha","10","2021-12-08","12/2021-22/003895","2021-12-08",11.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003262","2021-12-04",21.00,"Property Tax"
"Tarbha",NULL,"2021-12-18","12/2021-22/006143","2021-12-18",30.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003537","2021-12-07",52.00,"Property Tax"
"Tarbha","10","2022-01-08","01/2021-22/010686","2022-01-08",21.00,"Property Tax"
"Tarbha","08","2021-12-18","12/2021-22/006142","2021-12-18",39.00,"Property Tax"
"Jaleswar","07","2021-12-16","12/2021-22/005398","2021-12-16",771.00,"Property Tax"
"Tarbha","05","2021-12-07","12/2021-22/003735","2021-12-07",109.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003573","2021-12-07",34.00,"Property Tax"
"Tarbha","10","2021-12-17","12/2021-22/005874","2021-12-17",63.00,"Property Tax"
"Tarbha",NULL,"2021-12-18","12/2021-22/006136","2021-12-18",65.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003595","2021-12-07",22.00,"Property Tax"
"Tarbha",NULL,"2021-12-04","12/2021-22/003236","2021-12-04",85.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003571","2021-12-07",52.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003564","2021-12-07",27.00,"Property Tax"
"Tarbha","10","2021-12-05","12/2021-22/003305","2021-12-05",13.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003552","2021-12-07",32.00,"Property Tax"
"Jaleswar","10","2021-12-18","12/2021-22/005967","2021-12-18",536.00,"Property Tax"
"Tarbha",NULL,"2021-12-18","12/2021-22/006031","2021-12-18",86.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003550","2021-12-07",11.00,"Property Tax"
"Tarbha",NULL,"2021-11-24","11/2021-22/002010","2021-11-24",49.00,"Property Tax"
"Tarbha","06","2021-11-24","11/2021-22/002069","2021-11-24",34.00,"Property Tax"
"Tarbha","05","2021-12-18","12/2021-22/006039","2021-12-18",126.00,"Property Tax"
"Tarbha",NULL,"2021-12-06","12/2021-22/003423","2021-12-06",1020.00,"Property Tax"
"Tarbha","10","2021-12-11","12/2021-22/004390","2021-12-11",46.00,"Property Tax"
"Tarbha",NULL,"2022-01-08","01/2021-22/010632","2022-01-08",11.00,"Property Tax"
"Tarbha","10","2021-12-19","12/2021-22/006216","2021-12-19",27.00,"Property Tax"
"Tarbha",NULL,"2021-12-04","12/2021-22/003281","2021-12-04",14.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003187","2021-12-04",42.00,"Property Tax"
"Tarbha","05","2021-12-18","12/2021-22/006009","2021-12-18",110.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003684","2021-12-07",33.00,"Property Tax"
"Rajgangpur",NULL,"2021-12-08","12/2021-22/003931","2021-12-08",444.00,"Property Tax"
"Tarbha","05","2021-12-18","12/2021-22/006014","2021-12-18",114.00,"Property Tax"
"Tarbha",NULL,"2021-12-07","12/2021-22/003534","2021-12-07",26.00,"Property Tax"
"Tarbha","10","2021-12-08","12/2021-22/003891","2021-12-08",4.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003672","2021-12-07",11.00,"Property Tax"
"Tarbha","05","2021-12-18","12/2021-22/005982","2021-12-18",22.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003263","2021-12-04",92.00,"Property Tax"
"Tarbha",NULL,"2021-12-13","12/2021-22/004638","2021-12-13",14.00,"Property Tax"
"Tarbha",NULL,"2021-12-02","12/2021-22/002891","2021-12-02",55.00,"Property Tax"
"Tarbha","05","2021-12-31","12/2021-22/008174","2021-12-31",185.00,"Property Tax"
"Tarbha",NULL,"2021-12-14","12/2021-22/004747","2021-12-14",89.00,"Property Tax"
"Tarbha","10","2021-12-13","12/2021-22/004641","2021-12-13",24.00,"Property Tax"
"Jaleswar","05","2021-12-14","12/2021-22/004907","2021-12-14",1840.00,"Property Tax"
"Tarbha",NULL,"2022-01-08","01/2021-22/010635","2022-01-08",18.00,"Property Tax"
"Tarbha","05","2022-01-10","01/2021-22/010804","2022-01-10",30.00,"Property Tax"
"Tarbha","05","2022-01-10","01/2021-22/010801","2022-01-10",30.00,"Property Tax"
"Tarbha",NULL,"2022-01-08","01/2021-22/010634","2022-01-08",8.00,"Property Tax"
"Tarbha",NULL,"2021-12-23","12/2021-22/007010","2021-12-23",74.00,"Property Tax"
"Tarbha",NULL,"2022-01-03","01/2021-22/009042","2022-01-03",114.00,"Property Tax"
"Tarbha","10","2021-12-13","12/2021-22/004637","2021-12-13",9.00,"Property Tax"
"Tarbha","10","2022-01-09","01/2021-22/010731","2022-01-09",76.00,"Property Tax"
"Tarbha","10","2022-01-08","01/2021-22/010662","2022-01-08",30.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003280","2021-12-04",46.00,"Property Tax"
"Tarbha","08","2022-01-08","01/2021-22/010664","2022-01-08",238.00,"Property Tax"
"Tarbha",NULL,"2021-12-22","12/2021-22/006845","2021-12-22",28.00,"Property Tax"
"Tarbha","05","2021-12-18","12/2021-22/005987","2021-12-18",108.00,"Property Tax"
"Tarbha",NULL,"2021-12-13","12/2021-22/004466","2021-12-13",345.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003188","2021-12-04",88.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003260","2021-12-04",131.00,"Property Tax"
"Jaleswar","05","2021-12-14","12/2021-22/004904","2021-12-14",1290.00,"Property Tax"
"Tarbha","04","2021-12-06","12/2021-22/003407","2021-12-06",368.00,"Property Tax"
"Tarbha","10","2021-12-20","12/2021-22/006231","2021-12-20",80.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003559","2021-12-07",21.00,"Property Tax"
"Tarbha",NULL,"2021-12-06","12/2021-22/003413","2021-12-06",383.00,"Property Tax"
"Tarbha","07","2021-12-18","12/2021-22/005962","2021-12-18",63.00,"Property Tax"
"Tarbha","07","2021-12-18","12/2021-22/005964","2021-12-18",637.00,"Property Tax"
"Tarbha",NULL,"2021-12-17","12/2021-22/005871","2021-12-17",33.00,"Property Tax"
"Tarbha",NULL,"2021-12-18","12/2021-22/005961","2021-12-18",2263.00,"Property Tax"
"Jaleswar","08","2021-12-20","12/2021-22/006271","2021-12-20",109.00,"Property Tax"
"Tarbha","10","2021-12-08","12/2021-22/003892","2021-12-08",93.00,"Property Tax"
"Jaleswar","15","2021-12-22","12/2021-22/006754","2021-12-22",210.00,"Property Tax"
"Tarbha",NULL,"2021-12-13","12/2021-22/004628","2021-12-13",116.00,"Property Tax"
"Tarbha","05","2022-01-15","01/2021-22/012757","2022-01-15",123.00,"Property Tax"
"Tarbha",NULL,"2021-12-13","12/2021-22/004627","2021-12-13",116.00,"Property Tax"
"Tarbha",NULL,"2021-12-11","12/2021-22/004389","2021-12-11",91.00,"Property Tax"
"Tarbha",NULL,"2022-01-08","01/2021-22/010637","2022-01-08",18.00,"Property Tax"
"Tarbha",NULL,"2021-12-04","12/2021-22/003190","2021-12-04",165.00,"Property Tax"
"Tarbha","07","2021-12-14","12/2021-22/004748","2021-12-14",98.00,"Property Tax"
"Tarbha",NULL,"2021-12-17","12/2021-22/005870","2021-12-17",90.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003662","2021-12-07",40.00,"Property Tax"
"Tarbha","10","2021-12-07","12/2021-22/003668","2021-12-07",13.00,"Property Tax"
"Tarbha",NULL,"2021-12-04","12/2021-22/003282","2021-12-04",12.00,"Property Tax"
"Tarbha",NULL,"2021-12-04","12/2021-22/003277","2021-12-04",79.00,"Property Tax"
"Tarbha","10","2021-12-04","12/2021-22/003185","2021-12-04",63.00,"Property Tax"
"Tarbha",NULL,"2021-12-13","12/2021-22/004433","2021-12-13",15.00,"Property Tax"
