"ulb","paidamt","ward","feetype"
"Soro","110.00",NULL,"Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","266.00","18","Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","990.00","13","Property Tax"
"Soro","133.00",NULL,"Property Tax"
"Soro","545.00","04","Property Tax"
"Soro","252.00","08","Property Tax"
"Soro","110.00","11","Property Tax"
"Soro","540.00","08","Property Tax"
"Soro","110.00","13","Property Tax"
"Soro","2020.00","03","Property Tax"
"Soro","130.00","09","Property Tax"
"Soro","139.00","02","Property Tax"
"Soro","530.00","07","Property Tax"
"Soro","407.00","18","Property Tax"
"Soro","165.00","04","Property Tax"
"Soro","323.00","04","Property Tax"
"Soro","282.00",NULL,"Property Tax"
"Soro","484.00","02","Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","110.00","04","Property Tax"
"Soro","135.00","13","Property Tax"
"Soro","180.00",NULL,"Property Tax"
"Soro","644.00","07","Property Tax"
"Soro","3003.00","04","Property Tax"
"Soro","330.00","09","Property Tax"
"Soro","154.00","18","Property Tax"
"Soro","508.00","08","Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","385.00",NULL,"Property Tax"
"Soro","110.00","01","Property Tax"
"Soro","3559.00","10","Property Tax"
"Soro","175.00","09","Property Tax"
"Soro","1122.00","10","Property Tax"
"Soro","356.00","08","Property Tax"
"Soro","304.00",NULL,"Property Tax"
"Soro","140.00","13","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00","12","Property Tax"
"Soro","1342.00","10","Property Tax"
"Soro","297.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","630.00","09","Property Tax"
"Soro","194.00","18","Property Tax"
"Soro","440.00","02","Property Tax"
"Soro","153.00","19","Property Tax"
"Soro","117.00",NULL,"Property Tax"
"Soro","110.00","12","Property Tax"
"Soro","238.00","02","Property Tax"
"Soro","140.00","04","Property Tax"
"Soro","469.00",NULL,"Property Tax"
"Soro","950.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","275.00","09","Property Tax"
"Soro","900.00","02","Property Tax"
"Soro","550.00",NULL,"Property Tax"
"Soro","205.00","02","Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","675.00","04","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","550.00","02","Property Tax"
"Soro","330.00",NULL,"Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","360.00","18","Property Tax"
"Soro","202.00",NULL,"Property Tax"
"Soro","448.00","18","Property Tax"
"Soro","220.00","09","Property Tax"
"Soro","367.00",NULL,"Property Tax"
"Soro","982.00","04","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","897.00","10","Property Tax"
"Soro","130.00",NULL,"Property Tax"
"Soro","146.00",NULL,"Property Tax"
"Soro","305.00","19","Property Tax"
"Soro","1445.00","12","Property Tax"
"Soro","165.00","07","Property Tax"
"Soro","110.00","18","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","1122.00",NULL,"Property Tax"
"Soro","718.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","294.00",NULL,"Property Tax"
"Soro","264.00","08","Property Tax"
"Soro","1216.00","04","Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","440.00",NULL,"Property Tax"
"Soro","367.00",NULL,"Property Tax"
"Soro","642.00","02","Property Tax"
"Soro","220.00",NULL,"Property Tax"
"Soro","388.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","2149.00","03","Property Tax"
"Soro","561.00","02","Property Tax"
"Soro","250.00",NULL,"Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","110.00","10","Property Tax"
"Soro","304.00",NULL,"Property Tax"
"Soro","773.00",NULL,"Property Tax"
"Soro","117.00","09","Property Tax"
"Soro","143.00","07","Property Tax"
"Soro","754.00","09","Property Tax"
"Soro","139.00",NULL,"Property Tax"
"Soro","1481.00","03","Property Tax"
"Soro","28.00","13","Property Tax"
"Soro","2020.00",NULL,"Property Tax"
"Soro","1056.00","01","Property Tax"
"Soro","1122.00","12","Property Tax"
"Soro","481.00","01","Property Tax"
"Soro","28.00","13","Property Tax"
"Soro","110.00","18","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","160.00","02","Property Tax"
"Soro","121.00","07","Property Tax"
"Soro","220.00","05","Property Tax"
"Soro","298.00","09","Property Tax"
"Soro","881.00",NULL,"Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","774.00",NULL,"Property Tax"
"Soro","165.00",NULL,"Property Tax"
"Soro","172.00","07","Property Tax"
"Soro","550.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","2245.00","02","Property Tax"
"Soro","2805.00","03","Property Tax"
"Soro","570.00","13","Property Tax"
"Soro","1481.00",NULL,"Property Tax"
"Soro","587.00","10","Property Tax"
"Soro","785.00",NULL,"Property Tax"
"Soro","110.00","18","Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","282.00","04","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","487.00","04","Property Tax"
"Soro","2794.00","02","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","2063.00",NULL,"Property Tax"
"Soro","110.00","01","Property Tax"
"Soro","586.00",NULL,"Property Tax"
"Soro","649.00",NULL,"Property Tax"
"Soro","220.00","17","Property Tax"
"Soro","894.00","03","Property Tax"
"Soro","481.00","04","Property Tax"
"Soro","411.00","02","Property Tax"
"Soro","133.00",NULL,"Property Tax"
"Soro","440.00","07","Property Tax"
"Soro","128.00","18","Property Tax"
"Soro","180.00","02","Property Tax"
"Soro","186.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","356.00","19","Property Tax"
"Soro","220.00","11","Property Tax"
"Soro","110.00","12","Property Tax"
"Soro","254.00",NULL,"Property Tax"
"Soro","2072.00",NULL,"Property Tax"
"Soro","620.00","02","Property Tax"
"Soro","245.00",NULL,"Property Tax"
"Soro","1273.00","09","Property Tax"
"Soro","150.00","11","Property Tax"
"Soro","210.00",NULL,"Property Tax"
"Soro","1276.00","10","Property Tax"
"Soro","275.00",NULL,"Property Tax"
"Soro","160.00","04","Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","282.00","03","Property Tax"
"Soro","282.00","19","Property Tax"
"Soro","82.00","19","Property Tax"
"Soro","4823.00",NULL,"Property Tax"
"Soro","231.00","18","Property Tax"
"Soro","110.00","11","Property Tax"
"Soro","136.00","07","Property Tax"
"Soro","138.00","01","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","200.00",NULL,"Property Tax"
"Soro","236.00","09","Property Tax"
"Soro","478.00","02","Property Tax"
"Soro","730.00","13","Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","644.00",NULL,"Property Tax"
"Soro","586.00","09","Property Tax"
"Soro","2244.00","02","Property Tax"
"Soro","3060.00","03","Property Tax"
"Soro","359.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","267.00",NULL,"Property Tax"
"Soro","440.00",NULL,"Property Tax"
"Soro","209.00","13","Property Tax"
"Soro","220.00","07","Property Tax"
"Soro","326.00","18","Property Tax"
"Soro","359.00","09","Property Tax"
"Soro","917.00","02","Property Tax"
"Soro","722.00","08","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","542.00","13","Property Tax"
"Soro","250.00",NULL,"Property Tax"
"Soro","660.00","09","Property Tax"
"Soro","271.00","19","Property Tax"
"Soro","129.00",NULL,"Property Tax"
"Soro","280.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","898.00","03","Property Tax"
"Soro","354.00","04","Property Tax"
"Soro","440.00","07","Property Tax"
"Soro","744.00",NULL,"Property Tax"
"Soro","3281.00","02","Property Tax"
"Soro","554.00",NULL,"Property Tax"
"Soro","355.00","04","Property Tax"
"Soro","238.00","05","Property Tax"
"Soro","280.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","487.00","02","Property Tax"
"Soro","110.00","03","Property Tax"
"Soro","1683.00","03","Property Tax"
"Soro","261.00","01","Property Tax"
"Soro","340.00","12","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","528.00","17","Property Tax"
"Soro","612.00",NULL,"Property Tax"
"Soro","3927.00",NULL,"Property Tax"
"Soro","3905.00","03","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","960.00","04","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","110.00","11","Property Tax"
"Soro","1683.00","03","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","199.00",NULL,"Property Tax"
"Soro","513.00","07","Property Tax"
"Soro","114.00",NULL,"Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","323.00","12","Property Tax"
"Soro","440.00","08","Property Tax"
"Soro","1122.00",NULL,"Property Tax"
"Soro","294.00",NULL,"Property Tax"
"Soro","165.00","02","Property Tax"
"Soro","154.00","08","Property Tax"
"Soro","130.00",NULL,"Property Tax"
"Soro","110.00","04","Property Tax"
"Soro","110.00","11","Property Tax"
"Soro","2670.00","09","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","518.00","10","Property Tax"
"Soro","443.00","03","Property Tax"
"Soro","110.00","06","Property Tax"
"Soro","2805.00",NULL,"Property Tax"
"Soro","2805.00","03","Property Tax"
"Soro","279.00",NULL,"Property Tax"
"Soro","242.00","02","Property Tax"
"Soro","488.00",NULL,"Property Tax"
"Soro","5940.00",NULL,"Property Tax"
"Soro","220.00",NULL,"Property Tax"
"Soro","1065.00","05","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","470.00","03","Property Tax"
"Soro","3910.00","03","Property Tax"
"Soro","232.00",NULL,"Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","487.00","03","Property Tax"
"Soro","278.00","18","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","135.00","10","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","606.00","12","Property Tax"
"Soro","110.00","03","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","1019.00","03","Property Tax"
"Soro","880.00",NULL,"Property Tax"
"Soro","290.00","09","Property Tax"
"Soro","1042.00","03","Property Tax"
"Soro","680.00","10","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","132.00","04","Property Tax"
"Soro","190.00","07","Property Tax"
"Soro","433.00","03","Property Tax"
"Soro","330.00","13","Property Tax"
"Soro","152.00","08","Property Tax"
"Soro","13390.00","03","Property Tax"
"Soro","198.00",NULL,"Property Tax"
"Soro","224.00","02","Property Tax"
"Soro","528.00",NULL,"Property Tax"
"Soro","2244.00","03","Property Tax"
"Soro","586.00","09","Property Tax"
"Soro","404.00",NULL,"Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","898.00","02","Property Tax"
"Soro","224.00","05","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","114.00","13","Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","292.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","279.00",NULL,"Property Tax"
"Soro","140.00",NULL,"Property Tax"
"Soro","620.00",NULL,"Property Tax"
"Soro","132.00",NULL,"Property Tax"
"Soro","136.00",NULL,"Property Tax"
"Soro","3366.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","206.00","02","Property Tax"
"Soro","110.00","11","Property Tax"
"Soro","110.00","12","Property Tax"
"Soro","3498.00","03","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","352.00","12","Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","191.00",NULL,"Property Tax"
"Soro","115.00",NULL,"Property Tax"
"Soro","378.00",NULL,"Property Tax"
"Soro","136.00","19","Property Tax"
"Soro","267.00","18","Property Tax"
"Soro","220.00","13","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","264.00",NULL,"Property Tax"
"Soro","310.00","11","Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","2133.00","02","Property Tax"
"Soro","3960.00","12","Property Tax"
"Soro","140.00","13","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","198.00","01","Property Tax"
"Soro","695.00","02","Property Tax"
"Soro","301.00","04","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","576.00",NULL,"Property Tax"
"Soro","110.00","07","Property Tax"
"Soro","2805.00","04","Property Tax"
"Soro","990.00",NULL,"Property Tax"
"Soro","227.00","12","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","310.00",NULL,"Property Tax"
"Soro","110.00","12","Property Tax"
"Soro","110.00","06","Property Tax"
"Soro","170.00",NULL,"Property Tax"
"Soro","165.00",NULL,"Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","166.00","19","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","6494.00","02","Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","176.00",NULL,"Property Tax"
"Soro","2999.00","03","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","162.00","03","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","165.00","09","Property Tax"
"Soro","264.00",NULL,"Property Tax"
"Soro","220.00",NULL,"Property Tax"
"Soro","2244.00",NULL,"Property Tax"
"Soro","110.00","04","Property Tax"
"Soro","282.00","19","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","264.00","12","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","18","Property Tax"
"Soro","1990.00",NULL,"Property Tax"
"Soro","572.00","08","Property Tax"
"Soro","764.00","02","Property Tax"
"Soro","1882.00",NULL,"Property Tax"
"Soro","214.00","02","Property Tax"
"Soro","110.00","04","Property Tax"
"Soro","146.00",NULL,"Property Tax"
"Soro","958.00","10","Property Tax"
"Soro","335.00","09","Property Tax"
"Soro","228.00","02","Property Tax"
"Soro","7707.00","02","Property Tax"
"Soro","311.00","11","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","143.00","11","Property Tax"
"Soro","110.00","02","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","1038.00",NULL,"Property Tax"
"Soro","213.00","07","Property Tax"
"Soro","130.00",NULL,"Property Tax"
"Soro","125.00",NULL,"Property Tax"
"Soro","558.00","02","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00","02","Property Tax"
"Soro","440.00",NULL,"Property Tax"
"Soro","473.00","13","Property Tax"
"Soro","276.00",NULL,"Property Tax"
"Soro","140.00","09","Property Tax"
"Soro","150.00","02","Property Tax"
"Soro","271.00","04","Property Tax"
"Soro","447.00","04","Property Tax"
"Soro","235.00","05","Property Tax"
"Soro","550.00","02","Property Tax"
"Soro","275.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","187.00",NULL,"Property Tax"
"Soro","110.00","17","Property Tax"
"Soro","242.00","04","Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","136.00",NULL,"Property Tax"
"Soro","161.00","08","Property Tax"
"Soro","150.00","04","Property Tax"
"Soro","1683.00","07","Property Tax"
"Soro","2721.00","02","Property Tax"
"Soro","1320.00","02","Property Tax"
"Soro","410.00","03","Property Tax"
"Soro","527.00","07","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","202.00","09","Property Tax"
"Soro","393.00","13","Property Tax"
"Soro","213.00","04","Property Tax"
"Soro","202.00","04","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","161.00",NULL,"Property Tax"
"Soro","132.00","09","Property Tax"
"Soro","305.00",NULL,"Property Tax"
"Soro","118.00","11","Property Tax"
"Soro","315.00","02","Property Tax"
"Soro","110.00","18","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","114.00","11","Property Tax"
"Soro","224.00","04","Property Tax"
"Soro","139.00","12","Property Tax"
"Soro","550.00","09","Property Tax"
"Soro","110.00","10","Property Tax"
"Soro","250.00",NULL,"Property Tax"
"Soro","359.00","02","Property Tax"
"Soro","110.00","08","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","110.00","02","Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","2805.00","02","Property Tax"
"Soro","180.00","09","Property Tax"
"Soro","270.00","13","Property Tax"
"Soro","389.00","03","Property Tax"
"Soro","475.00",NULL,"Property Tax"
"Soro","1006.00","13","Property Tax"
"Soro","46.00","13","Property Tax"
"Soro","438.00","03","Property Tax"
"Soro","110.00","10","Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","330.00","18","Property Tax"
"Soro","125.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","295.00","02","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","110.00","13","Property Tax"
"Soro","190.00",NULL,"Property Tax"
"Soro","200.00",NULL,"Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","160.00",NULL,"Property Tax"
"Soro","110.00",NULL,"Property Tax"
"Soro","6732.00","03","Property Tax"
"Soro","1272.00","02","Property Tax"
"Soro","352.00",NULL,"Property Tax"
"Soro","1037.00","04","Property Tax"
"Soro","715.00",NULL,"Property Tax"
"Soro","145.00",NULL,"Property Tax"
"Soro","290.00","07","Property Tax"
"Soro","385.00","01","Property Tax"
"Soro","359.00","02","Property Tax"
"Soro","586.00","09","Property Tax"
"Soro","110.00","05","Property Tax"
"Soro","499.00",NULL,"Property Tax"
"Soro","110.00","19","Property Tax"
"Soro","1346.00","02","Property Tax"
"Soro","154.00","04","Property Tax"
"Soro","200.00","08","Property Tax"
"Soro","110.00","09","Property Tax"
"Soro","140.00","09","Property Tax"
"Soro","1954.00",NULL,"Property Tax"
