"tenant_id","gateway","txn_status","txn_status_msg","txn_amount","gateway_txn_id","gateway_status_code","gateway_status_msg","gateway_payment_mode","consumer_code","module","txn_initiate_time","txn_last_updated_time"
"od.angul","CCAVENUE","FAILURE","Transaction failed at gateway","2750.00","111427596543","Unsuccessful",NULL,"OPTDBCRD","TL-ANG-2022-02-27-009195","TL","2022-02-27 13:23:55+05:30","2022-02-27 13:27:11+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","417.00","111432858502","Shipped",NULL,"OPTNBK","WS/CTC/1778188","WS","2022-03-04 12:21:32+05:30","2022-03-04 12:22:16+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111432875943","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-04-009617","TL","2022-03-04 12:33:29+05:30","2022-03-04 12:35:16+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111435711190","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-07-009878","TL","2022-03-07 12:35:29+05:30","2022-03-07 12:37:11+05:30"
"od.jharsuguda","CCAVENUE","SUCCESS","Transaction successful","2500.00","111403216420","Successful",NULL,"OPTUPI","TL-JRS-2022-02-01-006432","TL","2022-02-01 17:31:30+05:30","2022-02-01 17:38:48+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","46180.00","111416871400","Successful",NULL,"OPTNBK","BP-RRK-2022-01-22-000511","BPA.NC_SAN_FEE","2022-02-16 11:25:53+05:30","2022-02-16 11:29:20+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","58898.00","111417702845","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-12-000825","BPA.NC_SAN_FEE","2022-02-17 10:38:28+05:30","2022-02-17 10:39:38+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111418113939","Successful",NULL,"OPTUPI","TL-BAM-2022-02-17-008238","TL","2022-02-17 17:31:50+05:30","2022-02-17 17:34:26+05:30"
"od.keonjhargarh","CCAVENUE","FAILURE","Transaction failed at gateway","3000.00","111418697362","Awaited",NULL,"OPTUPI","TL-KNJ-2022-02-18-008271","TL","2022-02-18 11:48:30+05:30","2022-02-18 12:15:00+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1250.00","111418963678","Successful",NULL,"OPTUPI","TL-BAM-2022-02-18-008342","TL","2022-02-18 15:52:46+05:30","2022-02-18 15:55:33+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","32.00","111418969152","Successful",NULL,"OPTUPI","MR-RRK-2022-01-10-000309","MR","2022-02-18 15:58:24+05:30","2022-02-18 15:59:34+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111419157947","Successful",NULL,"OPTNBK","WS/CTC/1964634","WS","2022-02-18 18:45:55+05:30","2022-02-18 18:47:46+05:30"
"od.patnagarh","CCAVENUE","FAILURE","Transaction failed at gateway","2500.00","111427574079","Initiated",NULL,"","TL-PTN-2022-02-27-009194","TL","2022-02-27 13:00:56+05:30","2022-02-27 13:30:00+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111432869285","Shipped",NULL,"OPTUPI","TL-SMB-2022-03-04-009616","TL","2022-03-04 12:28:41+05:30","2022-03-04 12:30:03+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","1125.00","111432841977","Unsuccessful",NULL,"OPTUPI","WS/CTC/1872954","WS","2022-03-04 12:10:22+05:30","2022-03-04 12:24:03+05:30"
"od.sambalpur","CCAVENUE","FAILURE","Transaction failed at gateway","15000.00","111432881876","Unsuccessful",NULL,"OPTCRDC","TL-SMB-2022-03-03-009447","TL","2022-03-04 12:37:55+05:30","2022-03-04 12:39:45+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","428.00","111437045248","Shipped",NULL,"OPTNBK","WS/BMC/1478360","WS","2022-03-08 16:49:42+05:30","2022-03-08 16:51:42+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111403175698","Shipped",NULL,"OPTDBCRD","TL-BAM-2022-01-06-004748","TL","2022-02-01 16:57:55+05:30","2022-02-01 17:42:19+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","66914.00","111403226581","Successful",NULL,"OPTUPI","BP-BAM-2022-01-08-000290","BPA.NC_SAN_FEE","2022-02-01 17:45:37+05:30","2022-02-01 17:46:22+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","3000.00","111403267567","Successful",NULL,"OPTUPI","TL-PRI-2022-02-01-006442","TL","2022-02-01 18:22:30+05:30","2022-02-01 18:23:54+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111403283181","Aborted",NULL,"OPTUPI","TL-BAM-2022-02-01-006362","TL","2022-02-01 18:35:57+05:30","2022-02-01 19:00:01+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","113168.00","111403287657","Initiated",NULL,"","BP-BAM-2022-01-08-000291","BPA.NC_SAN_FEE","2022-02-01 18:39:38+05:30","2022-02-01 19:00:01+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","5000.00","111403291989","Shipped",NULL,"OPTUPI","TL-BAM-2022-02-01-006450","TL","2022-02-01 18:40:16+05:30","2022-02-01 19:00:01+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","111403316352","Successful",NULL,"OPTNBK","TL-BAM-2022-02-01-006457","TL","2022-02-01 19:02:35+05:30","2022-02-01 19:04:14+05:30"
"od.sambalpur","CCAVENUE","FAILURE","Transaction failed at gateway","800.00","111403317620","Unsuccessful",NULL,"OPTDBCRD","TL-SMB-2022-02-01-006453","TL","2022-02-01 19:03:45+05:30","2022-02-01 19:05:09+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","13393.00","111403324437","Successful",NULL,"OPTUPI","BP-BMC-2022-02-01-000626","BPA.NC_APP_FEE","2022-02-01 19:08:43+05:30","2022-02-01 19:14:21+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403339847","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006464","TL","2022-02-01 19:20:04+05:30","2022-02-01 19:21:12+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","111403341048","Successful",NULL,"OPTNBK","TL-BAM-2022-02-01-006466","TL","2022-02-01 19:20:58+05:30","2022-02-01 19:22:10+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","697.00","111427590991","Initiated",NULL,"","PT-CTC-078370","PT","2022-02-27 13:18:08+05:30","2022-02-27 13:45:00+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","800.00","111403336282","Shipped",NULL,"OPTUPI","TL-SMB-2022-02-01-006453","TL","2022-02-01 19:17:10+05:30","2022-02-02 05:30:14+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403354038","Successful",NULL,"OPTNBK","TL-BAM-2022-02-01-006469","TL","2022-02-01 19:30:31+05:30","2022-02-01 19:31:51+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403363698","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006470","TL","2022-02-01 19:38:06+05:30","2022-02-01 19:38:57+05:30"
"od.nayagarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403369025","Successful",NULL,"OPTUPI","TL-NGR-2022-01-31-006231","TL","2022-02-01 19:42:15+05:30","2022-02-01 19:43:04+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1500.00","111403405708","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006473","TL","2022-02-01 20:12:33+05:30","2022-02-01 20:13:50+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403429461","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006474","TL","2022-02-01 20:35:18+05:30","2022-02-01 20:36:14+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","696.00","111403431565","Successful",NULL,"OPTNBK","WS/CTC/1964634","WS","2022-02-01 20:37:08+05:30","2022-02-01 20:38:51+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403449508","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006475","TL","2022-02-01 20:56:52+05:30","2022-02-01 21:00:07+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1794.00","111403478127","Successful",NULL,"OPTNBK","WS/BMC/1520806","WS","2022-02-01 21:27:52+05:30","2022-02-01 21:45:00+05:30"
"od.buguda","CCAVENUE","FAILURE","Transaction failed at gateway","672.00","111403529638","Initiated",NULL,"","PT-BGD-500566","PT","2022-02-01 22:32:15+05:30","2022-02-01 23:00:00+05:30"
"od.paradeep","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111403401059","Auto-Reversed",NULL,"OPTCRDC","TL-PDP-2022-02-01-006472","TL","2022-02-01 20:08:14+05:30","2022-02-02 05:30:14+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","200.00","111403619720","Successful",NULL,"OPTDBCRD","WS/BMC/1492440","WS","2022-02-02 07:05:49+05:30","2022-02-02 07:09:35+05:30"
"od.kantabanji","CCAVENUE","SUCCESS","Transaction successful","1500.00","111416882546","Successful",NULL,"OPTUPI","TL-KNB-2022-02-16-008022","TL","2022-02-16 11:36:13+05:30","2022-02-16 11:37:12+05:30"
"od.bargarh","CCAVENUE","SUCCESS","Transaction successful","2000.00","111403744253","Successful",NULL,"OPTNBK","TL-BRG-2022-02-01-006364","TL","2022-02-02 10:28:35+05:30","2022-02-02 10:29:30+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2234.00","111403721090","Awaited",NULL,"OPTNEFT","BP-BMC-2022-01-29-000584","BPA.NC_APP_FEE","2022-02-02 10:03:07+05:30","2022-02-02 10:30:04+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","100.00","111403723318","Shipped",NULL,"OPTNBK","PT-SMB-545483","PT","2022-02-02 10:05:37+05:30","2022-02-02 10:30:04+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","106.00","111403747975","Successful",NULL,"OPTCRDC","WS/BMC/1508995","WS","2022-02-02 10:31:49+05:30","2022-02-02 10:33:11+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","67801.00","111403792440","Successful",NULL,"OPTDBCRD","BP-RRK-2022-01-03-000242","BPA.NC_SAN_FEE","2022-02-02 11:14:59+05:30","2022-02-02 11:17:07+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","111403821896","Successful",NULL,"OPTCRDC","TL-BAM-2022-02-01-006423","TL","2022-02-02 11:41:42+05:30","2022-02-02 11:43:37+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","111403824477","Successful",NULL,"OPTCRDC","TL-BAM-2022-02-01-006413","TL","2022-02-02 11:43:59+05:30","2022-02-02 11:45:21+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","2000.00","111403825119","Successful",NULL,"OPTUPI","WS/CTC/1958423","WS","2022-02-02 11:44:31+05:30","2022-02-02 11:47:33+05:30"
"od.baripada","CCAVENUE","SUCCESS","Transaction successful","6000.00","111403833703","Successful",NULL,"OPTCRDC","TL-BRP-2022-02-02-006507","TL","2022-02-02 11:52:56+05:30","2022-02-02 11:55:58+05:30"
"od.barbil","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111403821768","Awaited",NULL,"OPTDBCRD","TL-BBL-2022-02-02-006506","TL","2022-02-02 11:41:33+05:30","2022-02-02 12:00:03+05:30"
"od.angul","CCAVENUE","SUCCESS","Transaction successful","2750.00","111427603453","Shipped",NULL,"OPTDBCRD","TL-ANG-2022-02-27-009195","TL","2022-02-27 13:31:28+05:30","2022-02-27 13:32:40+05:30"
"od.barbil","CCAVENUE","SUCCESS","Transaction successful","500.00","111403856995","Shipped",NULL,"OPTUPI","TL-BBL-2022-02-02-006508","TL","2022-02-02 12:13:10+05:30","2022-02-02 12:30:00+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1500.00","111403871330","Awaited",NULL,"OPTUPI","TL-BAM-2022-02-02-006521","TL","2022-02-02 12:25:45+05:30","2022-02-02 12:31:02+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111403774602","Unsuccessful",NULL,"OPTDBCRD","TL-BAM-2022-02-01-006384","TL","2022-02-02 10:58:45+05:30","2022-02-02 17:30:07+05:30"
"od.nimapara","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403865783","Successful",NULL,"OPTDBCRD","TL-NIM-2022-02-02-006519","TL","2022-02-02 12:21:34+05:30","2022-02-02 12:27:58+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","684.00","111403849197","Shipped",NULL,"OPTUPI","WS/CTC/1855218","WS","2022-02-02 12:06:19+05:30","2022-02-02 12:30:00+05:30"
"od.barbil","CCAVENUE","SUCCESS","Transaction successful","5000.00","111403874987","Successful",NULL,"OPTNBK","TL-BBL-2022-02-02-006506","TL","2022-02-02 12:29:38+05:30","2022-02-02 12:34:41+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1500.00","111403878562","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006521","TL","2022-02-02 12:32:43+05:30","2022-02-02 12:36:25+05:30"
"od.brajrajnagar","CCAVENUE","SUCCESS","Transaction successful","5000.00","111403887517","Successful",NULL,"OPTNBK","TL-BJR-2022-02-02-006510","TL","2022-02-02 12:40:18+05:30","2022-02-02 12:41:40+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","6078.00","111403890914","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000639","BPA.NC_APP_FEE","2022-02-02 12:43:17+05:30","2022-02-02 12:45:05+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","282.00","111403902314","Successful",NULL,"OPTCRDC","WS/CTC/1910590","WS","2022-02-02 12:52:52+05:30","2022-02-02 12:54:28+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","6741.00","111403904751","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000640","BPA.NC_APP_FEE","2022-02-02 12:55:01+05:30","2022-02-02 12:55:55+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","430.00","111403905901","Successful",NULL,"OPTNBK","WS/BMC/1453033","WS","2022-02-02 12:55:23+05:30","2022-02-02 12:57:12+05:30"
"od.balangir","CCAVENUE","SUCCESS","Transaction successful","300.00","111403926649","Successful",NULL,"OPTDBCRD","TL-BLR-2022-02-02-006530","TL","2022-02-02 13:13:47+05:30","2022-02-02 13:15:35+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","3493.00","111403927541","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000642","BPA.NC_APP_FEE","2022-02-02 13:14:32+05:30","2022-02-02 13:16:45+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403932814","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006531","TL","2022-02-02 13:18:32+05:30","2022-02-02 13:20:55+05:30"
"od.testing","CCAVENUE","FAILURE","Transaction failed at gateway","650.00","NA","NA",NULL,"NA","FSM-TST-2022-02-02-000310","FSM.TRIP_CHARGES","2022-02-02 13:21:36+05:30","2022-02-02 17:30:07+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111439345680","Shipped",NULL,"OPTDBCRD","TL-BAM-2022-03-10-010240","TL","2022-03-10 22:03:25+05:30","2022-03-10 22:04:55+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403950288","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006534","TL","2022-02-02 13:34:57+05:30","2022-02-02 13:36:19+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403952144","Successful",NULL,"OPTNBK","TL-BAM-2022-02-02-006535","TL","2022-02-02 13:37:19+05:30","2022-02-02 13:37:59+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403971436","Successful",NULL,"OPTUPI","TL-BAM-2022-01-31-006320","TL","2022-02-02 13:55:38+05:30","2022-02-02 13:56:41+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111403983912","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006552","TL","2022-02-02 14:07:03+05:30","2022-02-02 14:08:13+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111404000465","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006553","TL","2022-02-02 14:22:42+05:30","2022-02-02 14:24:26+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111404003743","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006540","TL","2022-02-02 14:25:51+05:30","2022-02-02 14:27:37+05:30"
"od.pipli","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111403988886","Initiated",NULL,"","TL-PPL-2022-02-02-006547","TL","2022-02-02 14:11:49+05:30","2022-02-02 14:30:04+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111403998343","Shipped",NULL,"OPTUPI","TL-BAM-2022-02-02-006539","TL","2022-02-02 14:20:37+05:30","2022-02-02 14:45:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","16332.00","111404070243","Successful",NULL,"OPTNBK","BP-BMC-2022-01-31-000605","BPA.NC_APP_FEE","2022-02-02 15:30:26+05:30","2022-02-02 15:31:50+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111404081587","Successful",NULL,"OPTDBCRD","TL-BAM-2022-02-02-006559","TL","2022-02-02 15:41:20+05:30","2022-02-02 15:42:11+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","44637.00","111404089356","Successful",NULL,"OPTDBCRD","BP-RRK-2021-12-15-000197","BPA.NC_SAN_FEE","2022-02-02 15:48:39+05:30","2022-02-02 15:49:42+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","500.00","111404098339","Successful",NULL,"OPTDBCRD","TL-KNJ-2022-02-02-006561","TL","2022-02-02 15:57:25+05:30","2022-02-02 16:01:54+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111432830952","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-04-009612","TL","2022-03-04 12:02:28+05:30","2022-03-04 12:30:02+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","6067.00","111404123814","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000644","BPA.NC_APP_FEE","2022-02-02 16:21:32+05:30","2022-02-02 16:22:33+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1532.00","111404140467","Successful",NULL,"OPTNBK","MR-CTC-2022-02-01-000627","MR","2022-02-02 16:33:41+05:30","2022-02-02 16:38:34+05:30"
"od.konark","CCAVENUE","SUCCESS","Transaction successful","500.00","111404154969","Successful",NULL,"OPTNBK","TL-KON-2022-02-02-006578","TL","2022-02-02 16:50:10+05:30","2022-02-02 16:51:02+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","10497.00","111404161863","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000645","BPA.NC_APP_FEE","2022-02-02 16:56:09+05:30","2022-02-02 16:57:40+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1507.00","111404177932","Successful",NULL,"OPTUPI","MR-CTC-2022-02-02-000641","MR","2022-02-02 17:12:01+05:30","2022-02-02 17:12:21+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","282.00","111404179200","Unsuccessful",NULL,"OPTUPI","WS/CTC/1952858","WS","2022-02-02 17:12:28+05:30","2022-02-02 17:20:46+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","282.00","111404190093","Successful",NULL,"OPTUPI","WS/CTC/1952858","WS","2022-02-02 17:23:09+05:30","2022-02-02 17:24:27+05:30"
"od.hinjilicut","CCAVENUE","SUCCESS","Transaction successful","2000.00","111404201348","Successful",NULL,"OPTUPI","TL-HNL-2022-02-02-006595","TL","2022-02-02 17:33:39+05:30","2022-02-02 17:36:36+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","12844.00","111404204479","Successful",NULL,"OPTUPI","PT-RRK-405834","PT","2022-02-02 17:37:28+05:30","2022-02-02 17:39:04+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1690.00","111404206167","Successful",NULL,"OPTNBK","WS/CTC/1903140","WS","2022-02-02 17:38:15+05:30","2022-02-02 17:40:12+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111404206874","Successful",NULL,"OPTUPI","TL-BAM-2022-02-01-006384","TL","2022-02-02 17:39:40+05:30","2022-02-02 17:42:39+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111404214503","Successful",NULL,"OPTUPI","TL-BAM-2022-02-02-006593","TL","2022-02-02 17:46:42+05:30","2022-02-02 17:49:18+05:30"
"od.kantabanji","CCAVENUE","FAILURE","Transaction failed at gateway","4000.00","111416886897","Initiated",NULL,"","TL-KNB-2022-02-15-007938","TL","2022-02-16 11:40:04+05:30","2022-02-16 12:00:02+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","5330.00","111404227241","Successful",NULL,"OPTDBCRD","PT-CTC-105682","PT","2022-02-02 17:58:01+05:30","2022-02-02 18:00:02+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","2524.00","111404232092","Successful",NULL,"OPTDBCRD","BP-RRK-2022-02-02-000647","BPA.NC_APP_FEE","2022-02-02 18:01:16+05:30","2022-02-02 18:03:33+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","5330.00","111404234886","Successful",NULL,"OPTDBCRD","PT-CTC-105684","PT","2022-02-02 18:03:24+05:30","2022-02-02 18:06:44+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","16709.00","111404247781","Successful",NULL,"OPTDBCRD","BP-RRK-2021-12-31-000236","BPA.NC_SAN_FEE","2022-02-02 18:14:40+05:30","2022-02-02 18:15:56+05:30"
